
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 18:45:44 /api/analytics/dashboard-summary ................................................... ~ 507.86ms
  2026-02-28 18:45:44 /api/trades .......................................................................... ~ 0.41ms
  2026-02-28 18:45:44 /api/missed-trades ................................................................. ~ 570.14ms
  2026-02-28 18:46:44 /api/analytics/dashboard-summary ................................................... ~ 513.92ms
  2026-02-28 18:46:44 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 18:46:44 /api/missed-trades .................................................................. ~ 50.18ms
  2026-02-28 18:47:44 /api/analytics/dashboard-summary ................................................... ~ 515.36ms
  2026-02-28 18:47:44 /api/trades ........................................................................ ~ 538.04ms
  2026-02-28 18:47:44 /api/missed-trades ................................................................. ~ 545.78ms
  2026-02-28 18:48:44 /api/analytics/dashboard-summary ................................................... ~ 506.51ms
  2026-02-28 18:48:44 /api/trades .......................................................................... ~ 0.47ms
  2026-02-28 18:48:44 /api/missed-trades .................................................................. ~ 57.19ms
  2026-02-28 18:49:44 /api/analytics/dashboard-summary ................................................... ~ 501.68ms
  2026-02-28 18:49:44 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 18:49:44 /api/missed-trades ................................................................. ~ 555.19ms
  2026-02-28 18:50:44 /api/analytics/dashboard-summary ................................................... ~ 501.75ms
  2026-02-28 18:50:44 /api/trades ........................................................................ ~ 527.13ms
  2026-02-28 18:50:44 /api/missed-trades ................................................................. ~ 542.12ms
  2026-02-28 18:51:44 /api/trades ........................................................................ ~ 515.88ms
  2026-02-28 18:51:44 /api/analytics/dashboard-summary ................................................... ~ 502.73ms
  2026-02-28 18:51:44 /api/missed-trades ................................................................. ~ 537.55ms
  2026-02-28 18:52:44 /api/analytics/dashboard-summary ..................................................... ~ 0.42ms
